uid,kind,source_url,fact_checked,verified_at,checked_by,changes
ccdvf-tool-context-four-approaches,pattern,https://platform.claude.com/docs/en/agents-and-tools/tool-use/manage-tool-context,"four approaches table: tool search (20+ tools), programmatic tool calling (roundtrips), prompt caching (cost of repeated definitions), context editing (old tool_result); starting order; cache writes 25% markup pays back on second request; roughly 20 tools threshold",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-prompt-chaining-vs-single-call,pattern,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,explicit prompt chaining still useful to inspect intermediate outputs or enforce pipeline structure; most common pattern self-correction draft->review->refine as separate calls,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-iterative-refinement-loop,pattern,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,"Opus 4.5/4.6 more responsive to system prompt, may overtrigger; dial back 'CRITICAL: You MUST'; replace blanket defaults with targeted instructions; remove over-prompting; use effort as fallback; re-check model-specific techniques on own evals; tune anti-laziness prompting on migration",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-iterative-refinement-loop,pattern,https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents,"test minimal prompt with best model, then add instructions and examples based on failure modes",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-iterative-refinement-loop,pattern,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/overview,prerequisites: success criteria and empirical tests,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-instruction-placement-tool-result-vs-user-turn,pattern,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/mitigate-jailbreaks,"don't put your own instructions in tool results (may be ignored or flagged); send in user turn following tool_result or mid-conversation system message; untrusted content only in tool_result, label source, JSON-encode",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-instruction-placement-tool-result-vs-user-turn,pattern,https://platform.claude.com/docs/en/build-with-claude/mid-conversation-system-messages,placement after tool results; system message must follow user turn incl. tool_result turn; operator priority,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-defensive-parsing-retry-mcq,mcq,https://platform.claude.com/docs/en/build-with-claude/structured-outputs,structured outputs guarantee schema except refusal (stop_reason refusal) and max_tokens truncation; retry with higher max_tokens,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,"correct option reworded: retry truncation with higher max_tokens, route refusals to a fallback (was ""retry ... refused response with the failure reason attached"")"
ccdvf-defensive-parsing-retry-mcq,mcq,https://platform.claude.com/docs/en/build-with-claude/handling-stop-reasons,always check stop_reason; handle truncated responses; refusal 200,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,"correct option reworded: retry truncation with higher max_tokens, route refusals to a fallback (was ""retry ... refused response with the failure reason attached"")"
ccdvf-context-bloat-tool-results-mcq-01,mcq,https://platform.claude.com/docs/en/build-with-claude/context-editing,"clear_tool_uses_20250919 beta context-management-2025-06-27; default trigger 100,000, keep 3; placeholder text; client history unmodified; client-side edits can invalidate thinking blocks",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-context-bloat-tool-results-mcq-01,mcq,https://platform.claude.com/docs/en/build-with-claude/context-windows,input alone exceeding window -> 400 prompt is too long,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-long-document-placement-mcq-02,mcq,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,"long data at top, query at end, up to 30 percent, 20k+ tokens, <document> tags",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-subagent-vs-main-mcq-03,mcq,https://code.claude.com/docs/en/sub-agents,"isolate high-volume operations (tests, docs, logs) in subagent; only summary returns; sample prompt failing tests only",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-subagent-vs-main-mcq-03,mcq,https://code.claude.com/docs/en/context-window,/compact replaces conversation with structured summary; each compaction is a lossy summary,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,source split: CLAUDE.md enforcement claim moved to its real page (code.claude.com/docs/en/memory)
ccdvf-subagent-vs-main-mcq-03,mcq,https://code.claude.com/docs/en/memory,"CLAUDE.md and auto memory are treated as context, not enforced configuration; to block an action regardless use a PreToolUse hook; CLAUDE.md instructions are not a hard enforcement layer",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,new row (source correction)
ccdvf-mid-conversation-system-cache-mcq-04,mcq,https://platform.claude.com/docs/en/build-with-claude/mid-conversation-system-messages,mid-conversation system message on Opus 5; top-level system edit invalidates cache; user vs system priority; append at end after user turn,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-few-shot-format-drift-mcq-05,mcq,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,3-5 diverse examples in <example>/<examples>; examples most reliable steer for format; aggressive language overtriggers,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-context-overflow-stop-reason-mcq-06,mcq,https://platform.claude.com/docs/en/build-with-claude/context-windows,model_context_window_exceeded on Claude 4.5+ when input + max_tokens exceed window; treat as truncated; compaction/context editing,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-context-overflow-stop-reason-mcq-06,mcq,https://platform.claude.com/docs/en/build-with-claude/handling-stop-reasons,"model_context_window_exceeded: response filled context window, treat as truncated; stop reasons are successful responses not errors",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-hallucinated-figures-mcq-07,mcq,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/reduce-hallucinations,extract quotes first for >20k token documents; allow 'I don't know'; cite and retract unsupported claims; external knowledge restriction,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-over-prompting-overtrigger-mcq-08,mcq,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,"Opus 4.5/4.6 more responsive to system prompt, overtrigger; replace 'CRITICAL: You MUST use this tool when...' with 'Use this tool when...'; remove 'if in doubt' defaults",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-prefill-400-mcq-09,mcq,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/claude-prompting-best-practices,prefill on last assistant turn -> 400 on 4.6+; migration to structured outputs or enum tool for classification,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-prefill-400-mcq-09,mcq,https://platform.claude.com/docs/en/build-with-claude/structured-outputs,output_config.format; enum supported; guaranteed schema compliance,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-tool-response-verbosity-mcq-10,mcq,https://www.anthropic.com/engineering/writing-tools-for-agents,"return high-signal fields, eschew uuid/mime_type; response_format concise vs detailed ~1/3 tokens; pagination/filtering/truncation",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-tool-response-verbosity-mcq-10,mcq,https://platform.claude.com/docs/en/agents-and-tools/tool-use/manage-tool-context,prompt caching reduces cost of repeated tool definitions not results; context editing clears old tool_result blocks,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-compaction-instructions-mcq-11,mcq,https://platform.claude.com/docs/en/build-with-claude/compaction,instructions replace default prompt completely; pause_after_compaction only pauses for message adjustment; trigger default 150000,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-compaction-instructions-mcq-11,mcq,https://platform.claude.com/docs/en/agents-and-tools/tool-use/memory-tool,memory persists outside context; pair with compaction: memory preserves information that must survive summarization; multisession progress log,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,none
ccdvf-instruction-in-tool-result-mcq-12,mcq,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/mitigate-jailbreaks,instructions in tool results may be ignored or flagged; send in user turn after tool_result or mid-conversation system message,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,WHY of larger-model distractor reworded so it no longer echoes the guide §8 Sample 2 rationale
ccdvf-instruction-in-tool-result-mcq-12,mcq,https://platform.claude.com/docs/en/build-with-claude/mid-conversation-system-messages,editing earlier messages invalidates cache and on Fable 5.1 later thinking blocks; placement after tool results,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,WHY of larger-model distractor reworded so it no longer echoes the guide §8 Sample 2 rationale
ccdvf-schema-400-fix-mcq-13,mcq,https://platform.claude.com/docs/en/build-with-claude/structured-outputs,"minimum/maximum/multipleOf/minLength/maxLength unsupported -> 400; additionalProperties set to anything other than false unsupported -> 400; optional properties supported (property ordering example with required [name,email] and optional notes/age; 24 optional parameters limit counts each parameter not listed in required); beta header no longer required; SDK helpers transform constraints into descriptions",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,"rewritten: stem now has additionalProperties true (a real 400 cause) instead of treating an optional field as the error; correct set = remove minimum/maxLength + set additionalProperties false; ""add notes to required"" is now a distractor whose WHY teaches that optional properties are supported; Haiku distractor dropped"
ccdvf-input-sanitization-user-text-mcq-14,mcq,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/mitigate-jailbreaks,delimit untrusted content in tags/JSON; harmlessness screen with Haiku 4.5 + structured outputs boolean; state policy in system prompt; untrusted content never in system prompt,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,"distractors replaced: ""polite request"" and ""larger model"" mirrored guide §8 Sample 2 (same threat, same distractors, same rationale wording); now an action-tool distractor (least privilege) and a temperature distractor; stem made concrete (template concatenation after ""Classify this ticket:"")"
ccdvf-input-sanitization-user-text-mcq-14,mcq,https://platform.claude.com/docs/en/build-with-claude/mid-conversation-system-messages,system content carries operator authority; not a place for untrusted content,2026-09-21,claude-opus-5 independent fact-check 2026-09-21,"distractors replaced: ""polite request"" and ""larger model"" mirrored guide §8 Sample 2 (same threat, same distractors, same rationale wording); now an action-tool distractor (least privilege) and a temperature distractor; stem made concrete (template concatenation after ""Classify this ticket:"")"
ccdvf-structured-outputs-schema-rules,feature,https://platform.claude.com/docs/en/build-with-claude/structured-outputs,"Property ordering: required properties appear first then optional; example schema required [name,email] with optional notes/age; Schema complexity limits table: Optional parameters 24, each parameter not listed in required counts; supported list says additionalProperties must be set to false for objects",2026-09-21,claude-opus-5 independent fact-check 2026-09-21,new row (evidence for the corrected claim)
