uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-ebs-vs-efs-vs-instance-store,concept,partial,https://docs.aws.amazon.com/efs/latest/ug/whatisefs.html,EFS NFSv4 file system with POSIX permissions and file locking; Regional file systems across multiple AZs; massively parallel access from compute instances; Windows EC2 not supported,2026-09-21,check-B3c,see first row of this uid
aws-ebs-vs-efs-vs-instance-store,concept,partial,https://docs.aws.amazon.com/ebs/latest/userguide/ebs-volumes-multi.html,"EBS volume attaches to instances in the same AZ; Multi-Attach only for io1/io2, up to 16 Nitro instances, not as boot volumes (basis for one-instance/one-AZ rule)",2026-09-21,check-B3c,see first row of this uid
aws-ebs-vs-efs-vs-instance-store,concept,partial,https://aws.amazon.com/efs/faq/,EFS supports one to thousands of EC2 instances connecting to a file system concurrently; Regional file systems support concurrent access from mount targets in all AZs in the Region,2026-09-21,check-B3c,added source
aws-asg-scaling-policies,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-scaling-target-tracking.html,"Predefined metrics ASGAverageCPUUtilization, ASGAverageNetworkIn, ASGAverageNetworkOut, ALBRequestCountPerTarget; Auto Scaling creates and manages the CloudWatch alarms; scales in more gradually; throughput target value = optimal average throughput from a single instance for a one-minute period; ApproximateNumberOfMessagesVisible does not work directly, backlog per instance custom metric does",2026-09-21,check-B3c,none; added simple-scaling cooldown source for USAGE claim
aws-asg-scaling-policies,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-scale-based-on-demand.html,"Policy types target tracking, step, simple; strongly recommend target tracking; multiple policies firing at once: Auto Scaling chooses the policy that provides the largest capacity for both scale out and scale in",2026-09-21,check-B3c,see first row of this uid
aws-asg-scaling-policies,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/predictive-scaling-policy-overview.html,Predictive scaling needs at least 24 hours of metric data; analyses up to 14 days; forecasts 48 hours ahead updated every 6 hours; forecast-only mode first; desired capacity = max across active policies,2026-09-21,check-B3c,see first row of this uid
aws-asg-scaling-policies,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/what-is-amazon-ec2-auto-scaling.html,"Group anatomy: minimum, maximum, desired capacity; launch templates; balances instances evenly across Availability Zones; EC2 and custom/ELB health checks replace impaired instances; multiple instance types and purchase options (Spot and On-Demand) in one group; no additional fees",2026-09-21,check-B3c,see first row of this uid
aws-asg-scaling-policies,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/simple-scaling-policies.html,A simple scaling policy must wait for an in-progress scaling activity and a cooldown period to end before it responds to additional alarms; step scaling continues to respond to additional alarms; AWS recommends step or target tracking instead,2026-09-21,check-B3c,added source
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,"Function timeout 900 seconds (15 minutes); Lambda Managed Instances async/ESM invocations up to 5,400 seconds (90 minutes); memory 128 MB to 10,240 MB, one vCPU at 1,769 MB; invocation payload 6 MB sync, 1 MB async; deployment package 50 MB zipped / 250 MB unzipped; container image 10 GB; 5 layers",2026-09-21,check-B3c,none; added Lambda Managed Instances and Batch job_retries sources
aws-lambda-limits-timeout-payload,mcq,partial,https://aws.amazon.com/batch/faqs/,"No additional charge for AWS Batch, pay only for resources (EC2/Fargate); Batch compute environments can be comprised of EC2 Spot Instances; Fargate and Fargate Spot compute environments; jobs submitted to a job queue",2026-09-21,check-B3c,see first row of this uid
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/batch/latest/userguide/what-is-batch.html,"Batch schedules and runs containerized batch workloads across ECS, EKS, Fargate, ECS Managed Instances, Spot or On-Demand; automatically provisions compute resources in response to submitted jobs",2026-09-21,check-B3c,see first row of this uid
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/emr/latest/EMR-Serverless-UserGuide/emr-serverless.html,EMR runs open-source frameworks such as Apache Spark and Apache Hive (basis for Spark/Hadoop = EMR in the compute map),2026-09-21,check-B3c,see first row of this uid
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/AWS_Fargate.html,Fargate runs containers without managing servers or EC2 clusters; you specify CPU and memory per task; Fargate Spot capacity provider with two-minute interruption warning,2026-09-21,check-B3c,see first row of this uid
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/lambda-managed-instances.html,Lambda Managed Instances functions run on EC2 managed instances in your account; EC2-based pricing with a 15% management fee; supports EC2 Savings Plans and Reserved Instances,2026-09-21,check-B3c,added source
aws-lambda-limits-timeout-payload,mcq,partial,https://docs.aws.amazon.com/batch/latest/userguide/job_retries.html,"Retry strategy on job definition or submission with 1 to 10 attempts; failure scenarios include non-zero exit code, EC2 instance failure or termination, internal AWS error; retried job goes back to RUNNABLE",2026-09-21,check-B3c,added source
aws-sqs-visibility-timeout-dlq,mcq,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-using-sqs-queue.html,Image-resize worker scenario; ApproximateNumberOfMessagesVisible alone may not change proportionally to group size; backlog per instance = ApproximateNumberOfMessages / InService instances; target = acceptable latency / average processing time per message; worked example 1500 msgs / 10 instances vs target 100 scales out by five,2026-09-21,check-B3c,"WHY (SNS-to-HTTPS option) rewritten: SNS does retry (3 by default, max 1 hour for HTTP/S) then discards; ""does not buffer"" replaced"
aws-sqs-visibility-timeout-dlq,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/with-sqs.html,Received messages stay in the queue hidden for the visibility timeout; if not deleted they become visible again; at-least-once delivery so consumers must be idempotent (SQS semantics reused for the EC2 worker case),2026-09-21,check-B3c,see first row of this uid
aws-sqs-visibility-timeout-dlq,mcq,partial,https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html,"S3 event notifications can target SNS, SQS and Lambda when a change is made to S3 resources",2026-09-21,check-B3c,see first row of this uid
aws-sqs-visibility-timeout-dlq,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/welcome.html,"SNS is push delivery from publishers to subscribers (SQS, Lambda, HTTP(S), email, Firehose ...); no queueing/buffering for slow subscribers is implied by push model",2026-09-21,check-B3c,see first row of this uid
aws-sqs-visibility-timeout-dlq,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-message-delivery-retries.html,"HTTP/S delivery policy: numRetries default 3, maximum 100; total retry time for an HTTP/S endpoint cannot exceed 3,600 seconds; when the policy is exhausted SNS discards the message unless a dead-letter queue is attached to the subscription",2026-09-21,check-B3c,added source
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/welcome.html,"Fanout: a message published to an SNS topic is replicated and pushed to multiple endpoints such as Firehose delivery streams, SQS queues, HTTP(S) endpoints and Lambda functions, enabling parallel asynchronous processing; order example with SQS queues subscribed to the topic",2026-09-21,check-B3c,"WHY (SNS direct to Lambda) rewritten: old text said SNS keeps nothing for a throttled subscriber, but SNS retries Lambda/SQS 100,015 times over 23 days and Lambda async queue retries twice / holds throttled events up to 6 h; A: trap sentence reworded"
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-message-filtering.html,By default a subscriber receives every message; filter policy is a JSON object on the subscription; acts on message attributes or message body per filter policy scope; SNS delivers only when the policy matches,2026-09-21,check-B3c,see first row of this uid
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-fifo-topics.html,SNS FIFO topics integrate with SQS FIFO queues for strict message ordering and deduplication; message grouping,2026-09-21,check-B3c,see first row of this uid
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-message-delivery-retries.html,"AWS managed endpoints (Lambda, SQS, Firehose): 100,015 delivery attempts over 23 days; message discarded after the policy is exhausted unless a subscription DLQ exists",2026-09-21,check-B3c,added source
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/invocation-async.html,SNS and S3 invoke Lambda asynchronously; Lambda places the event in a queue and returns a success response; a separate process reads events from the queue,2026-09-21,check-B3c,added source
aws-sns-fanout-filtering,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/invocation-async-error-handling.html,On function error Lambda retries two more times (1 minute then 2 minutes apart); for throttling (429) and 5xx errors Lambda returns the event to the queue and retries for up to 6 hours by default; expired or failed events are discarded unless a DLQ or on-failure destination is configured,2026-09-21,check-B3c,added source
aws-ec2-enhanced-networking-efa,mcq,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/efa.html,EFA device provides OS-bypass (kernel not involved) via Libfabric for Open MPI and NCCL; ENA provides traditional IP networking; EFA traffic cannot cross Availability Zones or VPCs; EFA available at no additional cost,2026-09-21,check-B3c,none; added efa-start source for the self-referencing security group USAGE claim
aws-ec2-enhanced-networking-efa,mcq,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-strategies.html,"Cluster placement group: single AZ, same high-bisection bandwidth segment, recommended to launch in a single request with one instance type to avoid insufficient capacity errors; spread: max seven running instances per AZ, can span AZs; partition: max seven partitions per AZ, for HDFS/HBase/Cassandra, instances limited only by account limits",2026-09-21,check-B3c,see first row of this uid
aws-ec2-enhanced-networking-efa,mcq,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-groups.html,"Cluster strategy for tightly coupled HPC low-latency communication; partition for Hadoop, Cassandra, Kafka; spread for small groups of critical instances; no charge for placement groups",2026-09-21,check-B3c,see first row of this uid
aws-ec2-enhanced-networking-efa,mcq,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/efa-start.html,"An EFA requires a security group that allows all inbound and outbound traffic to and from the security group itself; the self-referencing rules are mandatory, without them EFA traffic between instances is blocked; launching into a cluster placement group is recommended",2026-09-21,check-B3c,added source
aws-lambda-performance-memory-and-layers,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,"Memory 128 MB to 10,240 MB in 1-MB increments; CPU allocated in proportion to memory; one vCPU equivalent at 1,769 MB; 5 layers per function; 250 MB unzipped deployment package including layers; container image 10 GB; /tmp 512 MB to 10,240 MB",2026-09-21,check-B3c,none; added chapter-layers and configuration-memory sources
aws-lambda-performance-memory-and-layers,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/lambda-runtime-environment.html,"Provisioned concurrency pre-initialises execution environments to reduce cold starts (does not affect handler CPU work); cold start = download code, start environment, run init code",2026-09-21,check-B3c,see first row of this uid
aws-lambda-performance-memory-and-layers,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/chapter-layers.html,"Layer contents extracted to /opt; up to five layers per function; layers only for .zip archive functions, container image functions package the runtime and dependencies in the image",2026-09-21,check-B3c,added source
aws-lambda-performance-memory-and-layers,mcq,partial,https://docs.aws.amazon.com/lambda/latest/dg/configuration-memory.html,"CPU allocated in proportion to memory; 128 MB to 10,240 MB in 1-MB increments; at 1,769 MB one vCPU equivalent; increasing memory can dramatically improve CPU-bound functions; AWS Lambda Power Tuning tool measures performance at several memory sizes",2026-09-21,check-B3c,added source
aws-redshift-vs-athena-vs-emr,service,partial,https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-master-core-task-nodes.html,Primary node runs YARN ResourceManager and HDFS NameNode; core nodes run the HDFS DataNode daemon and tasks; task nodes do not run DataNode and do not store data in HDFS; Spot Instances are often used for task nodes; warning that Spot on core nodes risks data loss,2026-09-21,check-B3c,"A: ""billed per query"" -> ""billed per terabyte scanned""; added Glue positioning to the trap sentence (must_teach of aws-emr-service-card)"
aws-redshift-vs-athena-vs-emr,service,partial,https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-fs.html,EMRFS is an implementation of HDFS that reads and writes regular files directly to S3 for persistent data; from EMR 7.10.0 the S3A filesystem is the default S3 connector,2026-09-21,check-B3c,see first row of this uid
aws-redshift-vs-athena-vs-emr,service,partial,https://docs.aws.amazon.com/emr/latest/EMR-Serverless-UserGuide/emr-serverless.html,"EMR Serverless runs Spark and Hive without configuring, optimising, securing or operating clusters; automatic scaling of workers",2026-09-21,check-B3c,see first row of this uid
aws-redshift-vs-athena-vs-emr,service,partial,https://aws.amazon.com/athena/pricing/,"Athena SQL queries billed at $5 per TB of data scanned; compression and columnar formats such as Parquet reduce the bytes scanned and the cost (3 TB scan example $15, compressed $5, Parquet $1.25)",2026-09-21,check-B3c,added source
aws-eks-vs-ecs,concept,partial,https://aws.amazon.com/eks/pricing/,EKS cluster charge $0.10 per cluster per hour on standard support ($0.60 on extended support),2026-09-21,check-B3c,none ($0.10 per cluster-hour verified)
aws-eks-vs-ecs,concept,partial,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/service-auto-scaling.html,"ECS service auto scaling uses Application Auto Scaling; target tracking, step, scheduled, predictive and SQS backlog-per-task scaling; scales the desired task count on CPU/memory metrics and other CloudWatch metrics",2026-09-21,check-B3c,see first row of this uid
aws-eks-vs-ecs,concept,partial,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/AWS_Fargate.html,Fargate runs containers without managing servers or EC2 clusters (no host management); per-task CPU and memory,2026-09-21,check-B3c,see first row of this uid
aws-ec2-placement-groups,concept,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-strategies.html,"Cluster: single AZ, single launch request and one instance type recommended; spread: seven running instances per AZ max, can span AZs; partition: seven partitions per AZ max, no instance cap, Hadoop/HBase/Cassandra topology awareness",2026-09-21,check-B3c,"none (7 per AZ spread, 7 partitions per AZ verified)"
aws-ec2-placement-groups,concept,partial,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-regions-availability-zones.html,Regions isolated geographic areas; Availability Zones isolated locations within a Region; Local Zone is an extension of a Region closer to users; Wavelength deploys AWS compute and storage to the edge of carriers' 5G networks; Outposts brings AWS services to on-premises facilities,2026-09-21,check-B3c,see first row of this uid
aws-ec2-placement-groups,concept,partial,https://aws.amazon.com/about-aws/global-infrastructure/,124 AZs in 39 Regions; Regions have at least three AZs; 750+ CloudFront POPs and regional edge caches for content delivery (edge locations are not compute Regions),2026-09-21,check-B3c,see first row of this uid
aws-sqs-sns-eventbridge-choice,concept,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-using-sqs-queue.html,Backlog per instance = ApproximateNumberOfMessages / running InService instances; raw queue length not proportional to group size; target = acceptable backlog per instance,2026-09-21,check-B3c,"A: SNS sentence reworded: retries then discards, no consumer-paced buffering, no replay on a standard topic (FIFO topics do archive/replay)"
aws-sqs-sns-eventbridge-choice,concept,partial,https://docs.aws.amazon.com/sns/latest/dg/welcome.html,"SNS pub/sub: publishers send to a topic, replicated and pushed to subscribers (SQS, Lambda, HTTP(S), email, SMS, push, Firehose); fanout pattern",2026-09-21,check-B3c,see first row of this uid
aws-sqs-sns-eventbridge-choice,concept,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-message-filtering.html,Filter policies on message attributes or body; default is every subscriber gets every message,2026-09-21,check-B3c,see first row of this uid
aws-sqs-sns-eventbridge-choice,concept,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-message-delivery-retries.html,When the delivery policy is exhausted SNS stops retrying and discards the message unless a DLQ is attached (no consumer-paced buffering),2026-09-21,check-B3c,added source
aws-sqs-sns-eventbridge-choice,concept,partial,https://docs.aws.amazon.com/sns/latest/dg/sns-fifo-topics.html,SNS FIFO topics provide message archiving and replay; standard topics do not,2026-09-21,check-B3c,added source
aws-asg-lifecycle-hooks-and-warm-pools,concept,partial,https://docs.aws.amazon.com/autoscaling/application/userguide/what-is-application-auto-scaling.html,"Application Auto Scaling scales Aurora replicas, DynamoDB tables and GSIs, ECS services, ElastiCache, EMR clusters, Keyspaces, Lambda provisioned concurrency, MSK, Neptune, SageMaker, Spot Fleet requests, WorkSpaces and custom resources; target tracking, step, scheduled, predictive",2026-09-21,check-B3c,A: scaling-plans sentence softened to match docs (AWS recommends predictive policies directly on resources); added lifecycle-hooks and warm-pools sources
aws-asg-lifecycle-hooks-and-warm-pools,concept,partial,https://docs.aws.amazon.com/autoscaling/plans/userguide/what-is-a-scaling-plan.html,"AWS Auto Scaling scaling plans group resources by tag or CloudFormation stack across Aurora replicas, EC2 Auto Scaling groups, ECS services, DynamoDB tables/GSIs and Spot Fleet; predictive plus dynamic scaling; AWS strongly recommends setting predictive scaling policies directly on the resources and provides a migration guide",2026-09-21,check-B3c,see first row of this uid
aws-asg-lifecycle-hooks-and-warm-pools,concept,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/what-is-amazon-ec2-auto-scaling.html,EC2 Auto Scaling groups are collections of EC2 instances with min/max/desired; lifecycle hooks invoke custom actions at launch and before termination; instance refresh; warm pools not restated here (kept from existing card),2026-09-21,check-B3c,see first row of this uid
aws-asg-lifecycle-hooks-and-warm-pools,concept,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/lifecycle-hooks.html,"Lifecycle hook waits one hour by default (heartbeat timeout); global timeout 48 hours or 100 times the heartbeat timeout, whichever is smaller; result CONTINUE or ABANDON; warm pool stop/hibernate does not wait for user data, use an EC2_INSTANCE_LAUNCHING hook",2026-09-21,check-B3c,added source
aws-asg-lifecycle-hooks-and-warm-pools,concept,partial,https://docs.aws.amazon.com/autoscaling/ec2/userguide/ec2-auto-scaling-warm-pools.html,"Warm pool instances kept Stopped, Running or Hibernated; stopped instances pay only for volumes and Elastic IPs; without a lifecycle hook instances that take long to initialize could be stopped and put in service before they are ready",2026-09-21,check-B3c,added source
aws-lambda-cold-start-init,concept,partial,https://docs.aws.amazon.com/lambda/latest/dg/lambda-runtime-environment.html,"Init phase: start extensions, bootstrap runtime, run function static code; objects declared outside the handler remain initialised and are reused on warm invocations; cold start = download code, start environment, run initialisation code; provisioned concurrency pre-initialises environments",2026-09-21,check-B3c,"USAGE rewritten: unsupported ""typically halves cold-start time"" number removed, replaced with the documented init-phase reuse guidance"
aws-lambda-cold-start-init,concept,partial,https://docs.aws.amazon.com/lambda/latest/dg/snapstart.html,"SnapStart snapshots the initialised execution environment at publish and resumes new environments from the snapshot; supports Java 11+, Python 3.12+, .NET 8+",2026-09-21,check-B3c,see first row of this uid
aws-lambda-cold-start-init,concept,partial,https://docs.aws.amazon.com/lambda/latest/dg/with-sqs.html,Lambda polls the SQS queue and invokes the function synchronously with a batch; by default polls up to 10 messages at once; batch window up to 5 minutes,2026-09-21,check-B3c,see first row of this uid
aws-lambda-cold-start-init,concept,partial,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,"900-second timeout, 10,240 MB memory, 6 MB synchronous payload (limits that push long-running work to Fargate/Batch)",2026-09-21,check-B3c,see first row of this uid
aws-aurora-reader-endpoint-and-autoscaling,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Overview.Endpoints.html,Cluster endpoint connects to the primary (DDL/DML) and follows failover; reader endpoint performs connection-balancing among Aurora Replicas; custom endpoints for subsets with different capacities; instance endpoint pins to one instance; up to 15 Aurora Replicas,2026-09-21,check-B3c,"none; added reader-endpoint source for ""balances connections, not queries"""
aws-aurora-reader-endpoint-and-autoscaling,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Integrating.AutoScaling.html,Aurora Auto Scaling adjusts the number of Aurora Replicas via target tracking on predefined average CPU utilization or average connections of replicas; min/max 0-15; only removes replicas it created; does not apply to writer workload; applications should use the reader endpoint,2026-09-21,check-B3c,see first row of this uid
aws-aurora-reader-endpoint-and-autoscaling,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-proxy.html,"RDS Proxy pools and shares connections and preserves application connections across failover (connection management, not read offload)",2026-09-21,check-B3c,see first row of this uid
aws-aurora-reader-endpoint-and-autoscaling,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Endpoints.Reader.html,The reader endpoint balances connections to available Aurora Replicas; it does not balance individual queries; with no replicas it connects to the primary,2026-09-21,check-B3c,added source
aws-elasticache-lazy-loading-vs-write-through,mcq,partial,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/Strategies.html,"Lazy loading: only requested data cached, node failure not fatal, cache-miss penalty, stale data; write-through: never stale, write penalty, missing data on new node, cache churn; adding a TTL to each write gives the advantages of each strategy",2026-09-21,check-B3c,none (lazy/write-through/TTL guidance verified)
aws-elasticache-lazy-loading-vs-write-through,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/DAX.html,"DAX is a DynamoDB-compatible caching service (API-compatible with DynamoDB), so it cannot front an RDS database",2026-09-21,check-B3c,see first row of this uid
aws-rds-proxy,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-proxy.html,RDS Proxy pools and shares connections; avoids memory and CPU overhead of opening a new connection each time; queues or throttles connections that cannot be served; IAM authentication for clients and Secrets Manager credentials; must be in the same VPC as the database and cannot be publicly accessible; handles surges from many short-lived connections,2026-09-21,check-B3c,"none (same-VPC, not public, IAM, Secrets Manager, 66% failover verified)"
aws-rds-proxy,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Concepts.AuroraHighAvailability.html,RDS Proxy routes traffic to the new instance while preserving application connections and avoids DNS caches to reduce failover times by up to 66% for Multi-AZ,2026-09-21,check-B3c,see first row of this uid
aws-purpose-built-databases-selection,mcq,partial,https://docs.aws.amazon.com/decision-guides/latest/databases-on-aws-how-to-choose/databases-on-aws-how-to-choose.html,"Neptune: graph, complex networks such as fraud detection, optimised for traversing large numbers of relationships; Timestream: time series for IoT data, metrics, asset tracking; DocumentDB: MongoDB-compatible documents; Keyspaces: Cassandra wide-column; MemoryDB: durable in-memory Valkey/Redis OSS primary; DynamoDB: key-value single-digit ms; relational optimised for joins; recommends combining several best-fit databases; QLDB not in the covered services list (guide last updated 2026-06-02)",2026-09-21,check-B3c,"A: QLDB sentence reworded to what the decision guide supports (QLDB no longer among covered services); ""older exam material"" phrase removed"
aws-aurora-vs-dynamodb-choice,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/transaction-apis.html,"TransactWriteItems/TransactGetItems group up to 100 actions on up to 100 distinct items, aggregate size cannot exceed 4 MB; DynamoDB performs two underlying reads or writes per item (prepare and commit) so transactions consume double capacity; item size larger than 400 KB is a validation error",2026-09-21,check-B3c,"none (0.5 ACU steps, scale to zero, 100-item/4 MB transactions, 400 KB items, LSI at creation verified)"
aws-aurora-vs-dynamodb-choice,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/LSI.html,Local secondary indexes are created when the table is created (CreateTable LocalSecondaryIndexes); up to five LSIs per table; 10 GB item collection limit,2026-09-21,check-B3c,see first row of this uid
aws-aurora-vs-dynamodb-choice,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/ServiceQuotas.html,"Default 20 GSIs per table; 5 LSIs per table; on-demand tables have no account-level throughput quota (per-table default 40,000 read/write request units)",2026-09-21,check-B3c,see first row of this uid
aws-aurora-vs-dynamodb-choice,mcq,partial,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-serverless-v2.how-it-works.html,Aurora serverless capacity 0-256 ACUs; each ACU about 2 GiB memory; scaling increments as small as 0.5 ACU; minimum 0 ACUs scales to zero (auto-pause) on supported versions,2026-09-21,check-B3c,see first row of this uid
aws-aurora-vs-dynamodb-choice,mcq,partial,https://docs.aws.amazon.com/decision-guides/latest/databases-on-aws-how-to-choose/databases-on-aws-how-to-choose.html,"DynamoDB: serverless NoSQL fully managed with single-digit millisecond performance at any scale, for session stores/shopping carts; ElastiCache is an ephemeral cache for frequently accessed data (not a durable primary); DocumentDB for MongoDB-compatible JSON documents",2026-09-21,check-B3c,see first row of this uid
aws-dynamodb-capacity-and-keys,mcq,partial,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/bp-partition-key-design.html,"Every partition delivers a maximum of 3,000 read units per second and 1,000 write units per second; design for uniform activity across partition keys; adaptive capacity applies to on-demand and provisioned",2026-09-21,check-B3c,"RESTRUCTURED: old correct option ""add a GSI serving the by-date query"" is wrong per GSI docs (a date-keyed GSI concentrates writes in one index partition and GSI throttling throttles the base table); now a*=sharded key, b*=one Query per suffix merged in the app (bp-partition-key-sharding), GSI-on-date became distractor f with WHY; LSI angle folded into A:; stem now asks for changes that remove throttling while keeping the by-date read"
