uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-partner-sftp-into-s3-mcq-22,mcq,new,https://docs.aws.amazon.com/datasync/latest/userguide/datasync-network.html,"DataSync agent connects to NFS/SMB/object/HDFS sources you operate and to AWS storage; it is an agent-driven transfer service, not a partner-facing endpoint",2026-09-21,check-B4.3,
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://aws.amazon.com/s3/storage-classes/,"Deep Archive: lowest-cost class, restore within 12 hours, 180-day minimum; Glacier Flexible Retrieval: minutes to hours, 90-day minimum; Standard-IA: 30-day minimum, 128 KB minimum object size",2026-09-21,check-B4.3,"AWS Backup WHY rewritten: S3 is a supported AWS Backup resource, but S3 backups cannot transition to cold storage (feature table); vault = second copy"
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonS3GlacierDeepArchive/current/us-east-1/index.csv,Deep Archive storage $0.00099 per GB-month in US East (N. Virginia); prorated charge for objects deleted before 180 days,2026-09-21,check-B4.3,
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonS3/current/us-east-1/index.csv,"Glacier Flexible Retrieval storage $0.0036 per GB-month; Standard-IA $0.0125 per GB-month; Deep Archive standard retrieval $0.02 per GB, bulk $0.0025 per GB (US East N. Virginia, price list published 2026-09-18)",2026-09-21,check-B4.3,
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/object-lock.html,"Compliance mode: version cannot be overwritten or deleted by any user including root, mode cannot be changed and retention cannot be shortened; only deleting the account removes it early; governance mode can be overridden with s3:BypassGovernanceRetention; Object Lock works only with Versioning enabled",2026-09-21,check-B4.3,
aws-d4-batch-vs-individual-uploads-mcq-10,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonS3/current/us-east-1/index.csv,"PUT, COPY, POST, LIST requests $0.005 per 1,000 (US East N. Virginia); Standard-IA $0.0125 per GB-month",2026-09-21,check-B4.3,
aws-d4-batch-vs-individual-uploads-mcq-10,mcq,new,https://aws.amazon.com/s3/storage-classes/,Intelligent-Tiering: objects smaller than 128 KB always charged at Frequent Access rates and not monitored; Standard-IA 128 KB minimum object size; no retrieval charges in Intelligent-Tiering,2026-09-21,check-B4.3,
aws-d4-batch-vs-individual-uploads-mcq-10,mcq,new,https://docs.aws.amazon.com/firehose/latest/APIReference/API_BufferingHints.html,SizeInMBs valid range 1 to 128 (default 5); IntervalInSeconds valid range 0 to 900 (default 300),2026-09-21,check-B4.3,
aws-d4-batch-vs-individual-uploads-mcq-10,mcq,new,https://docs.aws.amazon.com/firehose/latest/dev/basic-deliver.html,For S3 delivery Firehose concatenates multiple incoming records based on the buffering configuration into an S3 object,2026-09-21,check-B4.3,
aws-d4-data-migration-service-mcq-08,mcq,new,https://docs.aws.amazon.com/snowball/latest/developer-guide/device-differences.html,"Snowball Edge Storage Optimized 210 TB usable; Compute Optimized 104 vCPUs, 416 GB memory, 28 TB NVMe; Snowball Edge no longer available to new customers, who are directed to DataSync, AWS Data Transfer Terminal or partner solutions",2026-09-21,check-B4.3,A: timeline now names device provisioning + local copy + return shipping (FAQ warns provisioning can take weeks)
aws-d4-data-migration-service-mcq-08,mcq,new,https://aws.amazon.com/snowball/faqs/,"Use Snowball when bandwidth is not available for a high-speed online transfer service such as DataSync; effective 2025-11-07 Snowball Edge only for existing customers; transfer time computed: 500 TB x 8 / 1 Gbps = 46.3 days at 100 percent, 57.9 days at 80 percent utilization",2026-09-21,check-B4.3,
aws-d4-data-migration-service-mcq-08,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/current/us-east-1/index.csv,"S3 Transfer Acceleration inbound $0.04 per GB (US/EU/JP edges) and $0.08 per GB elsewhere; it is an edge-routing service, does not add site bandwidth",2026-09-21,check-B4.3,
aws-d4-db-type-timeseries-columnar-mcq-26,mcq,new,https://aws.amazon.com/athena/pricing/,"$5 per TB scanned; pricing example shows 3x from compression and 4x from reading one column, 12x total ($15 to $1.25)",2026-09-21,check-B4.3,Timestream WHY rewritten: removed claim it cannot be loaded from S3 (batch load exists); now argues ingest+storage cost for a monthly report
aws-d4-db-type-timeseries-columnar-mcq-26,mcq,new,https://docs.aws.amazon.com/athena/latest/ug/columnar-storage.html,"Parquet/ORC compress by column, predicate pushdown reads only needed blocks; convert with CTAS or AWS Glue jobs",2026-09-21,check-B4.3,
aws-d4-db-type-timeseries-columnar-mcq-26,mcq,new,https://aws.amazon.com/redshift/pricing/,Provisioned clusters billed as long as the cluster is running; pause and resume suspends on-demand billing; Serverless billed per RPU-hour with 60-second minimum only when active,2026-09-21,check-B4.3,
aws-d4-db-type-timeseries-columnar-mcq-26,mcq,new,https://docs.aws.amazon.com/timestream/latest/developerguide/what-is-timestream.html,"Timestream for LiveAnalytics is a purpose-built time series database ingesting from IoT Core, Kinesis, MSK, Telegraf; use cases metrics, telemetry, IoT sensor data",2026-09-21,check-B4.3,
aws-d4-lowest-cost-transfer-into-aws-mcq-09,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/current/us-east-1/index.csv,Data transfer in from the internet to US East (N. Virginia) $0.00 per GB,2026-09-21,check-B4.3,
aws-d4-lowest-cost-transfer-into-aws-mcq-09,mcq,new,https://aws.amazon.com/datasync/pricing/,Basic mode $0.0125 per GB; Enhanced mode $0.015 per GB plus $0.55 per task execution; no minimum charges; 2 TB x $0.0125 = $25 per night (computed),2026-09-21,check-B4.3,
aws-d4-lowest-cost-transfer-into-aws-mcq-09,mcq,new,https://aws.amazon.com/directconnect/pricing/,"Dedicated 1 Gbps port $0.30 per hour (about $216 per 30-day month, computed); 10 Gbps $2.25 per hour; data transfer in $0.00 per GB",2026-09-21,check-B4.3,
aws-d4-lowest-cost-transfer-into-aws-mcq-09,mcq,new,https://aws.amazon.com/aws-transfer-family/pricing/,SFTP endpoint $0.30 per hour per protocol ($216 per 30-day month in the pricing example) plus $0.04 per GB uploaded or downloaded,2026-09-21,check-B4.3,
aws-d4-lowest-cost-transfer-into-aws-mcq-09,mcq,new,https://docs.aws.amazon.com/datasync/latest/userguide/datasync-network.html,"DataSync agent reads NFS/SMB sources and writes to S3 over TLS; transfer time computed: 2 TB x 8 / 1 Gbps = 16,000 s = 4.4 hours",2026-09-21,check-B4.3,
aws-d4-s3-lifecycle-versioning-cleanup-mcq-06,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/lifecycle-configuration-examples.html,NoncurrentVersionExpiration with NoncurrentDays and NewerNoncurrentVersions (1 to 100) removes noncurrent versions only; AbortIncompleteMultipartUpload with DaysAfterInitiation deletes parts of incomplete uploads; ExpiredObjectDeleteMarker removes delete markers with zero noncurrent versions; objects under 128 KB not transitioned by default since September 2024,2026-09-21,check-B4.3,"Stem now asks which actions remove the data causing the growth, so a transition to Intelligent-Tiering cannot be read as also correct"
aws-d4-s3-lifecycle-versioning-cleanup-mcq-06,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/Versioning.html,"Every version is a full object billed at normal rates; a version-enabled bucket can only be suspended, never returned to unversioned; suspending does not change existing objects",2026-09-21,check-B4.3,
aws-d4-storage-auto-scaling-need-mcq-11,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PIOPS.Autoscaling.html,"Triggers when free space <= 10 percent of allocated for at least 5 minutes and storage optimization of the previous modification completed with fewer than four modifications in 24 hours; increment is the greater of 10 GiB, 10 percent, or predicted 7-hour growth; maximum storage threshold at least 10 percent above current, 26 percent recommended; no reboot or downtime; allocated storage cannot be reduced",2026-09-21,check-B4.3,
aws-d4-storage-auto-scaling-need-mcq-11,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.Overview.StorageReliability.html,Aurora cluster volumes grow automatically as data increases (up to 256 TiB for specific versions) and shrink when data is removed,2026-09-21,check-B4.3,
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonEFS/current/us-east-1/index.csv,US East (N. Virginia): Standard $0.30 per GB-month; Infrequent Access $0.016 per GB-month (Elastic throughput); Archive $0.008 per GB-month; One Zone $0.16 per GB-month; One Zone-IA $0.0133; IA reads and writes $0.01 per GB; Provisioned throughput $6.00 per MiBps-month,2026-09-21,check-B4.3,"Lustre WHY rewritten: Lustre now has an elastic Intelligent-Tiering class, so argument is full migration + new file system vs in-place lifecycle policy"
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/efs/latest/ug/features.md,"One Zone stores data in a single AZ and is not resilient to loss of that AZ; automatically backed up with AWS Backup; storage classes Standard, IA (few times a quarter), Archive (few times a year, 90-day minimum); IA and Archive 128 KiB minimum billing per file; Archive requires Elastic throughput",2026-09-21,check-B4.3,
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/efs/latest/ug/how-it-works.html,One Zone file system has a single mount target; EC2 instances in another AZ pay EC2 data access charges; recommend mounting from the same AZ,2026-09-21,check-B4.3,
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/ebs-volumes-multi.html,"Multi-Attach only for io1/io2, up to 16 Nitro instances in the same Availability Zone, requires a clustered file system, cannot be a boot volume",2026-09-21,check-B4.3,
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/fsx/latest/LustreGuide/what-is.html,"FSx for Lustre is a POSIX high-performance file system for ML, HPC, video processing; scratch and persistent deployments; links to S3 buckets",2026-09-21,check-B4.3,
aws-d4-storage-size-rightsizing-mcq-12,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/general-purpose.html,"gp3: 3,000 IOPS and 125 MiB/s baseline included, provision up to 80,000 IOPS at 500 IOPS per GiB, 20 percent lower per-GiB price than gp2; gp2: 3 IOPS per GiB between 100 and 16,000 IOPS, burst to 3,000 for volumes under 1 TiB",2026-09-21,check-B4.3,
aws-d4-storage-size-rightsizing-mcq-12,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/ebs-volume-types.html,"st1 max 500 IOPS per volume (1 MiB I/O), sc1 max 250, HDD volumes cannot be boot volumes; io2 Block Express 99.999 percent durability, max 256,000 IOPS; Multi-Attach only io1/io2",2026-09-21,check-B4.3,
aws-d4-storage-size-rightsizing-mcq-12,mcq,new,https://aws.amazon.com/ebs/pricing/,"US East (N. Virginia) rates via the pricing feed: gp3 $0.08 per GB-month and $0.005 per provisioned IOPS-month above 3,000; gp2 $0.10 per GB-month; io2 $0.125 per GB-month and $0.065 per provisioned IOPS-month (first tier); st1 $0.045; sc1 $0.015; computed monthly: gp3 200 GiB + 6,000 IOPS = $31, gp2 2,000 GiB = $200, io2 200 GiB + 6,000 IOPS = $415",2026-09-21,check-B4.3,
aws-d4-storage-tier-unknown-pattern-mcq-04,mcq,new,https://aws.amazon.com/s3/storage-classes/,Intelligent-Tiering moves objects not accessed for 30 consecutive days to Infrequent Access and after 90 days to Archive Instant Access; no retrieval charges; objects under 128 KB charged at Frequent Access rates and not monitored; Standard-IA 30-day minimum; Glacier Flexible Retrieval minutes to hours,2026-09-21,check-B4.3,
aws-d4-storage-tier-unknown-pattern-mcq-04,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonS3/current/us-east-1/index.csv,"Intelligent-Tiering monitoring and automation $0.0025 per 1,000 objects; Standard-IA retrieval $0.01 per GB; Standard $0.023 per GB-month first 50 TB (US East N. Virginia)",2026-09-21,check-B4.3,
aws-d4-load-balancing-strategy-cost-mcq-15,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/listener-rules.html,"Rules evaluated in priority order; conditions host-header, http-request-method, path-pattern, source-ip, http-header, query-string; each rule forwards, redirects or returns a fixed response; default rule evaluated last; supports multiple microservices behind a single load balancer",2026-09-21,check-B4.3,
aws-d4-load-balancing-strategy-cost-mcq-15,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSELB/current/us-east-1/index.csv,ALB $0.0225 per hour plus $0.008 per LCU-hour; NLB $0.0225 per hour plus $0.006 per NLCU-hour; GWLB $0.0125 per hour plus $0.004 per GLCU-hour (US East N. Virginia),2026-09-21,check-B4.3,
aws-d4-load-balancing-strategy-cost-mcq-15,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/gateway/introduction.html,"Gateway Load Balancer deploys and scales virtual appliances (firewalls, IDS/IPS, deep packet inspection), operates at layer 3, exchanges traffic over GENEVE port 6081",2026-09-21,check-B4.3,
aws-d4-load-balancing-strategy-cost-mcq-15,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-listeners.html,ALB listeners are HTTP/HTTPS; HTTPS listener terminates TLS; an NLB TCP listener on 443 passes encrypted traffic through to targets without decrypting,2026-09-21,check-B4.3,
aws-d4-scaling-method-hibernation-mcq-16,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/Hibernate.html,"Hibernation saves RAM to the EBS root volume; on start RAM is reloaded and processes resume; no instance usage charge while hibernated, EBS storage charged; pre-warming long-bootstrap instances is a stated use case",2026-09-21,check-B4.3,"Stem/WHY/A: one-minute resume of 96 GiB RAM not defensible; now a few minutes, and A: says resume takes the minutes needed to read the RAM image back"
aws-d4-scaling-method-hibernation-mcq-16,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/hibernating-prerequisites.html,"Enable at launch only (On-Demand or Spot); Linux RAM under 150 GiB, Windows 16 GiB or less; root volume must be EBS, encrypted and large enough for RAM; gp2/gp3/io1/io2 volumes",2026-09-21,check-B4.3,
aws-d4-scaling-method-hibernation-mcq-16,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-hibernate-overview.html,Not supported to keep an instance hibernated more than 60 days; instance store data lost; cannot hibernate an instance in an Auto Scaling group directly,2026-09-21,check-B4.3,
aws-d4-scaling-method-hibernation-mcq-16,mcq,new,https://docs.aws.amazon.com/autoscaling/ec2/userguide/ec2-auto-scaling-warm-pools.html,"Warm pool states Stopped, Running, Hibernated; Running instances in the pool incur normal instance charges and are discouraged; Stopped and Hibernated pay only for EBS volumes and Elastic IPs",2026-09-21,check-B4.3,
aws-bi-dashboard-choice-mcq-36,mcq,new,https://docs.aws.amazon.com/quicksight/latest/user/supported-data-sources.html,"Quick Sight relational sources include Athena, Aurora, Redshift, Redshift Spectrum, S3, OpenSearch, MySQL, PostgreSQL (RDS instances must be in AWS)",2026-09-21,check-B4.3,added source for the A: data-source list
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://docs.aws.amazon.com/aws-backup/latest/devguide/backup-feature-availability.html,"Feature table: Amazon S3 supported with cross-Region, cross-account, incremental, PITR, full management, item-level restore; Lifecycle to cold storage column blank for S3 (supported for EBS, EFS, Timestream, DynamoDB advanced, VMware, SAP HANA, CloudFormation, OpenZFS, Aurora DSQL)",2026-09-21,check-B4.3,added source for the rewritten AWS Backup WHY
aws-d4-backup-archival-selection-mcq-07,mcq,new,https://docs.aws.amazon.com/aws-backup/latest/devguide/whatisbackup.html,Supported resources table lists Amazon S3 data; Vault Lock enforces WORM on backups,2026-09-21,check-B4.3,
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/efs/latest/ug/lifecycle-management-efs.html,"Lifecycle defaults: transition into IA after 30 days without access in Standard, into Archive after 90 days; transition back to Standard on first access optional",2026-09-21,check-B4.3,added source for the 30/90-day lifecycle option text
aws-d4-storage-service-cheapest-mcq-02,mcq,new,https://docs.aws.amazon.com/fsx/latest/LustreGuide/what-is.html,Lustre storage classes now include an elastic Intelligent-Tiering class as well as SSD and HDD; scratch and persistent deployments,2026-09-21,check-B4.3,basis for the rewritten Lustre WHY
aws-d4-storage-size-rightsizing-mcq-12,mcq,new,https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AmazonEC2/current/us-east-1/index.csv,Price feed verified 2026-09-21: gp3 $0.08 per GB-month and $0.005 per provisioned IOPS-month; gp2 $0.10; io2 $0.125 per GB-month and $0.065 per IOPS-month; st1 $0.045; sc1 $0.015,2026-09-21,check-B4.3,added the feed URL the existing pricing row refers to
aws-d4-scaling-method-hibernation-mcq-16,mcq,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/instance-hibernate-overview.html,"On start the OS reads the RAM contents back from the EBS root volume before unfreezing processes, so resume time scales with RAM size and volume throughput",2026-09-21,check-B4.3,basis for changing the stem from about a minute to a few minutes
