uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/launch_types.html,"Capacity options: Fargate (pay only for task resources, no infrastructure management, ideal for variable workloads), EC2 instances (you manage instance selection, configuration and maintenance; use for GPU, capacity reservations, specific instance types, privileged capabilities or custom AMIs), ECS Managed Instances",2026-09-21,check-B2.3,
aws-spiky-container-api-no-hosts-mcq-12,mcq,new,https://docs.aws.amazon.com/elasticbeanstalk/latest/dg/docker-platform.html,Elastic Beanstalk Docker running on AL2/AL2023 deploys containers to EC2 instances in the environment; ECS-based branch exists for migration from the retired Multi-container Docker AL1 branch,2026-09-21,check-B2.3,
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/aws-backup/latest/devguide/whatisbackup.html,"AWS Backup: centralized policy-based backup plans; tag-based resource assignment; copy backups to other Regions on demand or automatically as part of a scheduled plan; cross-account backup via Organizations; AWS Backup Audit Manager provides controls and generates daily compliance reports; Vault Lock enforces WORM; supported resources include EC2, S3, EBS, DynamoDB, RDS, Aurora, EFS, FSx, Storage Gateway, DocumentDB, Neptune, Redshift, Timestream, VMware, CloudFormation, SAP HANA, EKS; AWS Backup does not govern backups taken outside it",2026-09-21,check-B2.3,
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/ebs/latest/userguide/snapshot-lifecycle.html,"Amazon Data Lifecycle Manager automates creation, retention and deletion of EBS snapshots and EBS-backed AMIs only; cannot manage snapshots/AMIs created by other means or instance store-backed AMIs; quota 100 custom policies per Region",2026-09-21,check-B2.3,
aws-central-backups-cross-region-mcq-34,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,"S3 replication copies objects between S3 buckets (CRR across Regions, SRR within a Region); live replication does not copy objects that existed before the rule (use Batch Replication)",2026-09-21,check-B2.3,
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Backup and restore: RPO in hours, RTO in 24 hours or less (PITR can lower RPO to about 5 minutes in some cases); Pilot light: RPO in minutes, RTO in tens of minutes, databases/object storage always on, application servers not deployed until needed; Warm standby: RPO in seconds, RTO in minutes, scaled-down but fully functional copy always running; Multi-site active-active: RPO near zero, RTO potentially zero, most complex and costly; strategies listed in increasing order of cost and complexity",2026-09-21,check-B2.3,
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,"Pilot light: data replication resources (databases, object storage) always on, application servers switched off / not deployed; promoting an RDS read replica (non-Aurora) takes a few minutes and includes a reboot; Aurora global database replicates with typical latency under a second and a secondary can be promoted in less than one minute; pilot light cannot process requests without additional action, warm standby can handle traffic at reduced capacity immediately; multi-site active/active is the most complex and costly",2026-09-21,check-B2.3,
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.html,RDS read replicas replicate asynchronously; cross-Region read replicas supported; promotion to standalone is a manual disaster recovery step; replicas billed as standard DB instances,2026-09-21,check-B2.3,
aws-dr-rto-1h-rpo-minutes-mcq-37,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.Promote.html,Promotion reboots the replica and takes a few minutes or longer depending on size; after promotion you direct database traffic to the promoted instance and create a replacement replica,2026-09-21,check-B2.3,
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Warm standby: RPO in seconds, RTO in minutes, scaled-down but fully functional copy always running, scaled up at recovery; Pilot light: RPO in minutes, RTO in tens of minutes; Backup and restore: RPO in hours, RTO in 24 hours or less; Multi-site active-active: RPO near zero, RTO potentially zero, most operationally complex; pilot light cannot process requests without additional action first, warm standby can at reduced capacity",2026-09-21,check-B2.3,
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-global-database.html,Aurora global database: one primary Region for writes and up to 10 read-only secondary Regions; replication latency typically under a second; write forwarding lets secondaries forward writes to the primary; switchover and failover mechanisms to change the primary Region,2026-09-21,check-B2.3,
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,Aurora global database secondary can be promoted in less than one minute; Route 53 health checks enable automatically initiated DNS failover; Auto Scaling used to scale the DR Region to full production capacity (increase desired capacity); warm standby = scaled down but fully functional copy always on,2026-09-21,check-B2.3,
aws-dr-rto-minutes-rpo-seconds-mcq-38,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/dns-failover-types.html,Active-passive failover uses the failover routing policy: Route 53 answers with the primary while healthy and with the secondary when the primary is unhealthy; active-active uses any other routing policy with health checks,2026-09-21,check-B2.3,
aws-route53-failover-to-static-page-mcq-27,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/routing-policy.html,Failover routing = active-passive failover; weighted routing = route traffic to multiple resources in proportions you specify; latency routing = route to the Region that provides the best latency; geolocation routing = route based on the location of your users; multivalue answer = up to eight healthy records at random,2026-09-21,check-B2.3,"USAGE rewritten: old line told learners to shorten the record TTL, but an alias record to an AWS resource cannot have a TTL set (Route 53 uses the target default, 60 s for ELB); new line states that and suggests rehearsing the failover."
aws-route53-failover-to-static-page-mcq-27,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/dns-failover-types.html,"With one primary and one secondary failover record Route 53 responds with the primary when healthy and the secondary when unhealthy; for AWS resources with alias records do not create health checks, set Evaluate Target Health to Yes; documented pattern of a web server primary and an S3 website-endpoint bucket secondary holding a temporarily unavailable message; secondary alias target is the S3 website endpoint DNS name",2026-09-21,check-B2.3,
aws-route53-failover-to-static-page-mcq-27,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/RoutingToS3Bucket.html,"Alias record to an S3 website endpoint requires the bucket name to equal the record/domain name, static website hosting enabled, bucket created by the current account (or specify the Region); S3 website endpoints do not support SSL/TLS, use CloudFront for HTTPS; changes propagate within about 60 seconds; alias queries to AWS resources are free",2026-09-21,check-B2.3,
aws-s3-survive-delete-and-region-loss-mcq-35,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication-requirements.html,Both source and destination buckets must have versioning enabled; disabling versioning on the destination makes replication fail (status FAILED); S3 needs an IAM role/permissions to replicate; Object Lock on source requires Object Lock on destination,2026-09-21,check-B2.3,
aws-s3-survive-delete-and-region-loss-mcq-35,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,"Replication is automatic and asynchronous; CRR copies objects to buckets in different Regions (compliance distance, latency, operational efficiency); live replication does not replicate objects that existed before the rule, use S3 Batch Replication; S3 RTC replicates 99.99 percent of new objects within 15 minutes under SLA",2026-09-21,check-B2.3,
aws-s3-survive-delete-and-region-loss-mcq-35,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/delete-marker-replication.html,"By default a delete in the source bucket adds a delete marker in the source bucket only, protecting destination data from accidental or malicious deletes; delete marker replication is optional and not supported for tag-based rules; lifecycle-created delete markers are never replicated",2026-09-21,check-B2.3,
aws-s3-survive-delete-and-region-loss-mcq-35,mcq,new,https://aws.amazon.com/s3/storage-classes/,"S3 One Zone-IA stores data in a single AZ, costs 20 percent less than Standard-IA, 99.5 percent availability, susceptible to data loss if the AZ is lost or damaged; S3 stores data redundantly across a minimum of 3 AZs by default; Intelligent-Tiering monitors access patterns and moves objects not accessed to lower-cost access tiers",2026-09-21,check-B2.3,
aws-s3-survive-delete-and-region-loss-mcq-35,mcq,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,"S3 object versioning retains the original version before a delete or modification; with S3 replication to a DR Region a source delete adds a delete marker in the source bucket only by default, protecting the DR copy",2026-09-21,check-B2.3,
aws-single-az-asg-make-regional-ha-mcq-26,mcq,new,https://docs.aws.amazon.com/autoscaling/ec2/userguide/as-add-availability-zone.html,Span the Auto Scaling group across multiple AZs and attach a load balancer; when an AZ becomes unhealthy or unavailable Auto Scaling launches new instances in an unaffected AZ and redistributes evenly when it recovers; add an AZ by adding its subnet to the group's network settings and enabling that AZ (one subnet per AZ) on the load balancer; ELB creates a load balancer node per enabled AZ; Application Load Balancers must have at least two AZs enabled; internet-facing LB subnets need at least eight free IPs; targets in AZs not enabled for the load balancer receive no traffic,2026-09-21,check-B2.3,
aws-single-az-asg-make-regional-ha-mcq-26,mcq,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Multi-AZ within a single Region mitigates disasters like fires, floods and major power outages; multi-Region is for the unlikely event that prevents a workload running in a Region; strategies rise in cost and complexity",2026-09-21,check-B2.3,
aws-single-nat-gateway-spof-mcq-31,mcq,new,https://docs.aws.amazon.com/vpc/latest/userguide/nat-gateway-basics.html,"Each NAT gateway is created in a specific AZ and implemented with redundancy in that zone; if resources in multiple AZs share one NAT gateway and its AZ is down, resources in the other AZs lose internet access; create a NAT gateway in each AZ and configure routing so resources use the NAT gateway in the same AZ; 5 Gbps scaling to 100 Gbps; 55,000 simultaneous connections per IPv4 address per unique destination",2026-09-21,check-B2.3,
aws-single-nat-gateway-spof-mcq-31,mcq,new,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-nat-comparison.html,"AWS recommends NAT gateways over NAT instances (better availability and bandwidth, less administration); NAT gateway: highly available, redundant per AZ, create one per AZ for zone-independent architecture, managed by AWS; NAT instance: use a script to manage failover, you install updates and OS patches, bandwidth depends on instance type",2026-09-21,check-B2.3,
aws-single-nat-gateway-spof-mcq-31,mcq,new,https://docs.aws.amazon.com/vpc/latest/privatelink/concepts.html,"VPC endpoints connect a VPC to endpoint services, AWS services and shared resources over private IPs (interface, gateway for S3/DynamoDB, GatewayLoadBalancer, resource, tunnel, service-network types); traffic stays within the AWS network; internet access is provided by an internet gateway, not endpoints",2026-09-21,check-B2.3,
aws-single-rds-instance-az-failure-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Concepts.MultiAZSingleStandby.html,Multi-AZ DB instance deployment: RDS provisions and maintains a synchronous standby replica in a different AZ; protects against DB instance failure and AZ disruption; the standby cannot serve read traffic; convert an existing instance by modifying it and choosing the Multi-AZ option (modify-db-instance / ModifyDBInstance); higher write/commit latency possible due to synchronous replication,2026-09-21,check-B2.3,"WHY (snapshot option): ""up to an hour of writes is lost"" -> ""every write after the last restorable time is lost"" and restore wording covers point-in-time restore; automated backups give PITR (logs uploaded every 5 minutes) so ""an hour"" overstated the loss."
aws-single-rds-instance-az-failure-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Concepts.MultiAZ.Failover.html,"Failover times are typically 60-120 seconds (longer with large transactions or lengthy recovery); failover changes the DNS record of the DB instance to point to the standby, so existing connections must be re-established; automatic failover reasons include primary host unhealthy, network reachability loss, storage failure, OS patching, busy/unresponsive primary, customer modification, reboot with failover; set JVM networkaddress.cache.ttl to 60 seconds or less",2026-09-21,check-B2.3,
aws-single-rds-instance-az-failure-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.Promote.html,"Promoting a read replica is user-initiated, reboots the instance and takes a few minutes or longer; the DR procedure is promote, then direct database traffic to the promoted instance, then create a replacement replica",2026-09-21,check-B2.3,
aws-single-rds-instance-az-failure-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.html,Read replicas replicate asynchronously and are read-only; use cases are read scaling and disaster recovery via promotion; cross-Region read replicas supported; standby replica in Multi-AZ is synchronous and cannot serve reads,2026-09-21,check-B2.3,
aws-two-region-active-writes-mcq-25,mcq,new,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/GlobalTables.html,Global tables are fully managed multi-Region multi-active replication; any replica can serve reads and writes; low or zero RPO by shifting traffic to another Region if processing is interrupted; asynchronous replication with last-writer-wins conflict resolution (MREC default); MRSC mode exists and is same-account only; no application changes needed (existing DynamoDB APIs),2026-09-21,check-B2.3,"WHY (S3 option): removed the claim that S3 ""offers no item-level conditional writes"" (S3 does support conditional PutObject inside a bucket); now says replication has no cross-Region conflict handling and a bucket is not a transactional key-value table."
aws-two-region-active-writes-mcq-25,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-global-database.html,Aurora global database: writes only to the primary DB cluster in one Region; up to 10 read-only secondary Regions; write forwarding sends secondary write requests to the primary; replication latency typically under a second; failover/switchover needed to make a secondary the writer,2026-09-21,check-B2.3,
aws-two-region-active-writes-mcq-25,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ReadRepl.html,RDS read replicas are read-only copies updated asynchronously; cross-Region read replicas supported; promotion to standalone is a manual DR action,2026-09-21,check-B2.3,
aws-two-region-active-writes-mcq-25,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,S3 replication is asynchronous object copying between buckets; two-way (bi-directional) replication rules keep buckets in sync across Regions for Multi-Region Access Point failover; replica modification sync replicates metadata changes,2026-09-21,check-B2.3,
aws-two-region-active-writes-mcq-25,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/dns-failover-types.html,Active-active failover: any routing policy other than failover (for example latency or weighted) with health checks; Route 53 stops including a record it considers unhealthy and answers with any healthy record,2026-09-21,check-B2.3,
aws-route53-failover-to-static-page-mcq-27,mcq,new,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/resource-record-sets-choosing-alias-non-alias.html,"If an alias record points to an AWS resource you cannot set the TTL; Route 53 uses the default TTL for the resource (ELB TTL documented in the ELB request-routing page, 60 seconds); Route 53 does not charge for alias queries to AWS resources",2026-09-21,check-B2.3,source added by the check for the rewritten USAGE line
aws-single-rds-instance-az-failure-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PIT.html,Point-in-time restore creates a new DB instance without modifying the source; RDS uploads transaction logs to S3 every five minutes; LatestRestorableTime is the newest point you can restore to; restore is allowed to any time within the backup retention period,2026-09-21,check-B2.3,source added by the check for the rewritten snapshot WHY
