uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-lambda-critical-function-throttled-mcq-17,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/lambda-concurrency.html,"Default account concurrency 1000 per Region; reserved concurrency = max and min for a function, no other function can use it, no charge; can reserve up to 900 by default, Lambda always keeps 100 unreserved; provisioned concurrency pre-initializes environments (cold starts), incurs charges, without reserved concurrency function spills into unreserved pool",2026-09-21,check-B4.2,"WHY(provisioned) and A: corrected - provisioned environments are dedicated to the function; only requests above the provisioned number spill into the shared pool, so ""only guarantees capacity when combined with reserved concurrency"" was overstated; now says reserved concurrency is the free fence and provisioned is billed"
aws-lambda-critical-function-throttled-mcq-17,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/lambda-concurrency.html,"Provisioned concurrency diagram: 400 provisioned units are dedicated to the function, all functions share the remaining 600; comparison table: if reserved not set, function uses unreserved concurrency when provisioned limit reached; reserved = no additional charge, provisioned = incurs charges",2026-09-21,check-B4.2,
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/step-functions/latest/dg/choosing-workflow-type.html,"Standard: up to one year, exactly-once, priced per state transition; Express: up to five minutes, at-least-once (async) / at-most-once (sync), no .waitForTaskToken or .sync patterns, no Activities",2026-09-21,check-B4.2,
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/step-functions/latest/dg/connect-to-resource.html,.waitForTaskToken pauses until SendTaskSuccess/SendTaskFailure with the token; suited to human approval; waits up to one year service quota; HeartbeatSeconds avoids stuck executions (States.Timeout); Express only supports Request Response,2026-09-21,check-B4.2,
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-visibility-timeout.html,Visibility timeout maximum 12 hours from first receive; extending does not reset the 12-hour limit; Step Functions suggested for longer waits,2026-09-21,check-B4.2,
aws-order-workflow-with-human-wait-mcq-21,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/gettingstarted-limits.html,Function timeout quota 900 seconds (15 minutes),2026-09-21,check-B4.2,
aws-session-store-behind-alb-mcq-20,mcq,new,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/AutoFailover.html,"Multi-AZ with automatic failover for Valkey/Redis OSS: replica with least replication lag promoted, writes resume typically within a few seconds, DNS of primary endpoint updated so no application change; needs at least one replica; async replication may lose a small amount of data",2026-09-21,check-B4.2,
aws-session-store-behind-alb-mcq-20,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-target-groups.html,stickiness.enabled default false; lb_cookie duration 1 s to 7 days default 1 day; stickiness pins client to one target,2026-09-21,check-B4.2,
aws-sqs-poison-message-blocking-mcq-09,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-dead-letter-queues.html,Redrive policy maxReceiveCount = receives before move to DLQ; DLQ must be same account and Region; standard queue message keeps original enqueue timestamp so set DLQ retention longer than source; DLQ redrive available,2026-09-21,check-B4.2,
aws-sqs-poison-message-blocking-mcq-09,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-visibility-timeout.html,Default visibility timeout 30 seconds; set to max processing time; ChangeMessageVisibility extends per message; max 12 hours; ~120000 in-flight messages for standard queues,2026-09-21,check-B4.2,
aws-sqs-poison-message-blocking-mcq-09,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/quotas-messages.html,"Message retention default 4 days, minimum 60 seconds, maximum 1,209,600 seconds (14 days); visibility timeout default 30 seconds, min 0, max 12 hours",2026-09-21,check-B4.2,
aws-sqs-poison-message-blocking-mcq-09,mcq,new,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-short-and-long-polling.html,Maximum long polling wait time is 20 seconds,2026-09-21,check-B4.2,
aws-alarm-on-healthy-host-count-mcq-29,mcq,new,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-cloudwatch-metrics.html,"AWS/ApplicationELB HealthyHostCount = number of targets considered healthy, dimensions LoadBalancer+TargetGroup, useful statistics Average/Minimum/Maximum; UnHealthyHostCount likewise; AWS recommends alarming on non-zero UnHealthyHostCount Minimum for more than one data point; Minimum reflects per-node worst view",2026-09-21,check-B4.2,
aws-baseline-stacks-many-accounts-mcq-23,mcq,new,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/stacksets-concepts.html,"StackSets create/update/delete stacks across accounts and Regions in one operation; self-managed = you create IAM roles; service-managed = Organizations, roles created by StackSets, automatic deployment to accounts added later; admin account = management account or delegated administrator",2026-09-21,check-B4.2,
aws-baseline-stacks-many-accounts-mcq-23,mcq,new,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/stacksets-drift.html,"StackSet drift detection runs drift detection on each stack instance and reports DRIFTED/IN_SYNC for unmanaged changes made outside CloudFormation; detection only, no remediation",2026-09-21,check-B4.2,
aws-find-slow-microservice-hop-mcq-30,mcq,new,https://docs.aws.amazon.com/xray/latest/devguide/aws-xray.html,"X-Ray collects request data incl. downstream calls to AWS resources, microservices, databases and web APIs; trace map shows client, front-end and backend services to identify bottlenecks and latency spikes; SDKs send segments to X-Ray daemon; Lambda runs the daemon",2026-09-21,check-B4.2,
aws-golden-ami-instance-refresh-mcq-24,mcq,new,https://docs.aws.amazon.com/imagebuilder/latest/userguide/what-is-image-builder.html,Image Builder automates creation/testing/distribution of AMIs and container images with build and test components; distributes image only if all configured tests succeed; distribution can configure a launch template; no cost for the service itself,2026-09-21,check-B4.2,
aws-golden-ami-instance-refresh-mcq-24,mcq,new,https://docs.aws.amazon.com/autoscaling/ec2/userguide/instance-refresh-overview.html,Rolling instance refresh terminates and launches instances in batches per min/max healthy percentage (example 90/100 replaces 10 percent at a time; 100/100 launches before terminate); skip matching; checkpoints; rollback; 14-day maximum duration,2026-09-21,check-B4.2,
aws-golden-ami-instance-refresh-mcq-24,mcq,new,https://docs.aws.amazon.com/autoscaling/ec2/userguide/understand-instance-refresh-default-values.html,"Instance refresh defaults without an instance maintenance policy: MinHealthyPercentage 90 percent, MaxHealthyPercentage 100 percent; skip matching enabled by default in console, disabled in CLI/SDK",2026-09-21,check-B4.2,
