uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/cost-management/latest/userguide/manage-ad.html,"Cost Anomaly Detection uses machine learning on net unblended cost, runs ~3 times a day, up to 24 h delay; root causes ranked by dollar impact across AWS service, account, Region, usage type; monitors per service, member account, cost allocation tag or cost category; alerts by email or SNS",2026-09-21,check-B5.3,"A: ""az-id, traffic-path ..."" -> ""az-id versus next-hop-az-id, traffic-path ..."": az-id alone is the capturing interface AZ; flow-log-records.html pairs it with next-hop-az-id to show a crossing"
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs-athena.html,Flow logs in S3 queried with Athena to find 'top talkers' and most-rejected IPs; CloudFormation template creates resources and predefined queries,2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/vpc/latest/userguide/flow-log-records.html,"Fields az-id, flow-direction (ingress/egress), pkt-dst-aws-service (e.g. S3, DYNAMODB), traffic-path values: 7 = through a gateway VPC endpoint, 8 = through an internet gateway, 2 = internet gateway or gateway endpoint, 1 = another resource in the same VPC incl. AWS-managed interface",2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/cost-management/latest/userguide/budgets-managing-costs.html,Usage budgets set usage limits for one or more services with notifications on actual or forecasted usage; example 'monthly usage budget with a fixed usage amount and forecasted notifications',2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/awssupport/latest/user/cost-optimization-checks.html,Idle Load Balancers: Yellow when no active/healthy back-end instances or 'less than 100 requests per day for the last 7 days'; Unassociated Elastic IP Addresses: Yellow when an allocated EIP is not associated with a running EC2 instance,2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://aws.amazon.com/vpc/pricing/,"Public IPv4 address charge $0.005 per hour for both in-use and idle addresses (applies to EC2, ELB, RDS, Elastic IPs, Global Accelerator, Site-to-Site VPN)",2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://aws.amazon.com/blogs/mt/using-aws-cost-explorer-to-analyze-data-transfer-costs/,"Cost Explorer grouped by usage type / usage type group separates inter-AZ, internet-out and Region-to-Region transfer; group by Tag attributes it to a team",2026-09-21,check-B5.3,
aws-d4-distributed-compute-edge,concept,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/lambda-cloudfront-trigger-events.html,"Origin request 'executes only when CloudFront forwards a request to your origin. When the requested object is in the CloudFront cache, the function doesn't execute'; origin response also skipped when the file is in cache and not expired (confirms 'origin events fire only on cache misses')",2026-09-21,check-B5.3,
aws-d4-cost-tools-database-angle,concept,new,https://docs.aws.amazon.com/compute-optimizer/latest/ug/view-idle-recommendations.html,"Idle recommendations cover Aurora and RDS databases: RDS MySQL/PostgreSQL idle = not a read replica, no database connections, low CPU and low read/write over the lookback period (default 14 days); confirms 'flags idle databases'",2026-09-21,check-B5.3,
aws-d4-cost-tools-database-angle,concept,new,https://docs.aws.amazon.com/awssupport/latest/user/trusted-advisor.html,"Checks available with Business Support+, Enterprise Support or Unified Operations; Basic gets Service Limits plus selected Security/Fault tolerance checks only; page carries end-of-support notices for Developer, Business and Enterprise On-Ramp (Jan 1 2027), hence card wording 'Business-tier (now Business Support+)'",2026-09-21,check-B5.3,
aws-d4-cost-features-network-tags,concept,new,https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/custom-tags.html,"User-defined tags on any taggable, metered resource can be activated for cost allocation ('The behavior of cost allocation tags varies across AWS services'); tags 'are not applied to resources that were created before the tags were created'; ELB (load-balancer-tags.html), transit gateways (tgw-tagging.html) and VPC endpoints are taggable resources, NAT gateway page states cost allocation support explicitly",2026-09-21,check-B5.3,
aws-d4-cost-tools-network-angle,concept,new,https://docs.aws.amazon.com/vpc/latest/userguide/flow-log-records.html,"next-hop-az-id (version 11 field) = AZ of the next hop network interface, paired with az-id to tell whether an egress flow left its AZ; traffic-path 1 = another resource in the same VPC incl. AWS-managed interface (NAT gateway path), 7 = gateway VPC endpoint",2026-09-21,check-B5.3,
