uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes
aws-security-hub-service,service,new,https://docs.aws.amazon.com/securityhub/latest/userguide/what-is-securityhub.html,"""For full compliance with CIS AWS Foundations Benchmark security checks, you must enable Security Hub CSPM in all supported AWS Regions""; Security Hub CSPM only receives and processes findings in the Region where it is enabled",2026-09-21,check-B5.1,added source for the USAGE line (CIS needs all supported Regions)
aws-review-sentiment-no-ml-team-mcq-44,mcq,new,https://docs.aws.amazon.com/comprehend/latest/dg/what-is.html,"Sentiment = positive, neutral, negative or mixed; pre-trained model needs no training data; DetectSentiment example; custom classification via AutoML without ML skillset; real-time or asynchronous jobs",2026-09-21,check-B5.1,
aws-review-sentiment-no-ml-team-mcq-44,mcq,new,https://docs.aws.amazon.com/sagemaker/latest/dg/whatis.html,"SageMaker AI = fully managed ML service to build, train and deploy models",2026-09-21,,
aws-review-sentiment-no-ml-team-mcq-44,mcq,new,https://docs.aws.amazon.com/transcribe/latest/dg/what-is.html,Transcribe = automatic speech recognition converting audio to text,2026-09-21,,
aws-review-sentiment-no-ml-team-mcq-44,mcq,new,https://docs.aws.amazon.com/textract/latest/dg/what-is.html,"Textract detects typed and handwritten text and extracts text, forms and tables from documents/images/PDFs; Queries feature answers natural-language questions about a document; no sentiment capability listed",2026-09-21,check-B5.1,"WHY for Textract softened: ""performs no language understanding"" -> ""does not classify sentiment"" (Textract Queries answers natural-language questions, so the old wording overreached); input phrased as ""already text"""
aws-appflow-service,service,new,https://docs.aws.amazon.com/appflow/latest/userguide/what-is-appflow.html,"Fully managed integration between SaaS apps (Salesforce, Zendesk, Slack, Marketo, ServiceNow) and AWS services (S3, Redshift); flows on demand, on schedule or event-triggered; encrypted at rest and in transit; PrivateLink support; Glue Data Catalog cataloging; partitioning; up to 100 GB per flow; EventBridge integration for Salesforce events",2026-09-21,check-B5.1,
aws-appflow-service,service,new,https://docs.aws.amazon.com/appflow/latest/userguide/sapodata.html,"SAP OData connector fetches, creates and updates records exposed by SAP S/4HANA and on-premises SAP through OData APIs; supports PrivateLink; destinations S3, Redshift, SAP OData",2026-09-21,check-B5.1,added source for SAP in the SaaS list
aws-cli-service,service,new,https://docs.aws.amazon.com/cli/latest/userguide/cli-chap-configure.html,"Precedence order: command line options, environment variables, assume role, assume role with web identity, IAM Identity Center, credentials file, custom process, configuration file, container credentials, EC2 instance profile credentials",2026-09-21,check-B5.1,
aws-cli-service,service,new,https://docs.aws.amazon.com/cli/latest/userguide/cli-configure-role.html,role_arn + source_profile profile makes the CLI call sts:AssumeRole; credential_source = Environment | Ec2InstanceMetadata | EcsContainer; mfa_serial prompts for MFA; external_id; temporary credentials cached in ~/.aws/cli/cache and refreshed,2026-09-21,check-B5.1,
aws-cli-service,service,new,https://docs.aws.amazon.com/cli/latest/userguide/cli-services-s3-commands.html,aws s3 sync copies missing or outdated files between source and target; --delete option,2026-09-21,,
aws-cli-service,service,new,https://docs.aws.amazon.com/cli/latest/reference/ec2/run-instances.html,"--dry-run checks whether you have the required permissions without making the request; DryRunOperation if permitted, UnauthorizedOperation otherwise",2026-09-21,check-B5.1,added source for the --dry-run clause
aws-comprehend-service,service,new,https://docs.aws.amazon.com/comprehend/latest/dg/what-is.html,"Insights: entities, key phrases, PII, language, sentiment, targeted sentiment, syntax; Comprehend Custom classification and entity recognition via AutoML; topic modeling; real-time or asynchronous jobs; UTF-8 text input",2026-09-21,check-B5.1,
aws-comprehend-service,service,new,https://docs.aws.amazon.com/comprehend/latest/dg/comprehend-medical.html,"Comprehend Medical detects medical conditions, medications, PHI in clinical text; ontology linking to ICD-10-CM, RxNorm, SNOMED CT; separate pricing",2026-09-21,,
aws-ecr-service,service,new,https://docs.aws.amazon.com/AmazonECR/latest/userguide/what-is-ecr.html,Managed container image registry with IAM resource-based permissions; Docker and OCI images; lifecycle policies; scan on push; cross-Region and cross-account replication as registry setting; pull through cache; ECR Public exists; extension of ECS and EKS,2026-09-21,,
aws-ecr-service,service,new,https://docs.aws.amazon.com/AmazonECR/latest/userguide/image-scanning.html,"Enhanced scanning = Amazon Inspector, OS and programming language packages, scan on push and continuous, EventBridge events; basic scanning = CVE database, OS only, manual or scan on push",2026-09-21,check-B5.1,
aws-ecr-service,service,new,https://docs.aws.amazon.com/AmazonECR/latest/userguide/pull-through-cache.html,"Upstreams: ECR Public, Kubernetes registry, Quay, Docker Hub, Azure Container Registry, GitHub Container Registry, GitLab, Chainguard, ECR; cached tag rechecked upstream at least once every 24 hours; Lambda cannot pull via pull through cache",2026-09-21,check-B5.1,
aws-ecs-anywhere-service,service,new,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/ecs-anywhere.html,"External instances registered to an ECS cluster; EXTERNAL launch type; SSM Agent rotates IAM credentials every 30 minutes; requires IAM role and allowed ECS/SSM service domains; not supported: service load balancing, service discovery, awsvpc network mode (bridge/host/none only), capacity providers, EFS volumes, App Mesh, SELinux; Windows support deprecated",2026-09-21,check-B5.1,
aws-eks-anywhere-service,service,new,https://aws.amazon.com/eks/eks-anywhere/faqs/,"Customer-managed product; customers responsible for cluster lifecycle and maintenance; supports VMware vSphere, bare metal, Nutanix, Apache CloudStack, AWS Snow; uses EKS Distro; Enterprise Subscription for support and add-ons; EKS Connector registers cluster with EKS console",2026-09-21,check-B5.1,
aws-eks-anywhere-service,service,new,https://aws.amazon.com/eks/eks-distro/faqs/,EKS Distro = same open-source Kubernetes and dependencies deployed by EKS; fixes on best-effort basis,2026-09-21,check-B5.1,
aws-eks-distro-service,service,new,https://aws.amazon.com/eks/eks-distro/faqs/,"Distribution of the same open-source Kubernetes and dependencies (etcd, networking, storage plugins) deployed by EKS; runs on EC2, on premises or other clouds with your tooling; patches best effort; extended security patching aligned to EKS lifecycle of last four versions plus 60 days (14 months)",2026-09-21,check-B5.1,
aws-eks-distro-service,service,new,https://aws.amazon.com/eks/eks-anywhere/faqs/,EKS Anywhere uses EKS Distro and adds lifecycle automation; Enterprise Subscription provides support,2026-09-21,check-B5.1,
aws-health-dashboard-service,service,new,https://docs.aws.amazon.com/health/latest/ug/what-is-aws-health.html,"AWS Health Dashboard available to all customers at no additional cost; events through EventBridge at no additional cost; AWS Health API requires Business Support+, Enterprise Support or Unified Operations (or Business/Enterprise On-Ramp/Enterprise where applicable)",2026-09-21,check-B5.1,
aws-health-dashboard-service,service,new,https://docs.aws.amazon.com/health/latest/ug/aws-health-dashboard-status.html,Service health page shows public events without sign-in; account health view shows account-specific events; 12-month service history,2026-09-21,check-B5.1,
aws-health-dashboard-service,service,new,https://docs.aws.amazon.com/health/latest/ug/cloudwatch-events-health.html,"EventBridge rules react to Health events e.g. EC2 instances scheduled for updates; targets Lambda, SNS, SQS, Kinesis; organizational view and delegated administrator aggregate events across Organizations; running operations on EC2 instances automatically in response to Health events",2026-09-21,,
aws-health-dashboard-service,service,new,https://docs.aws.amazon.com/health/latest/ug/delegated-administrator-organizational-view.html,Delegated administrator (an account other than the management account) can view aggregated AWS Health events for the organization on the dashboard or through the API,2026-09-21,check-B5.1,"added source for ""organizational view with a delegated administrator"""
aws-license-manager-service,service,new,https://docs.aws.amazon.com/license-manager/latest/userguide/license-manager.html,"Manages licences from Microsoft, SAP, Oracle, IBM across Regions and accounts in an organization; BYOL; hard or soft limits; tracks vCPUs, physical cores, sockets or machines; integrates with EC2 (instances, Dedicated Instances, Dedicated Hosts), RDS, Systems Manager, Organizations; on-premises tracking via Systems Manager; licence type conversion between AWS-provided and BYOL",2026-09-21,check-B5.1,
aws-license-manager-service,service,new,https://docs.aws.amazon.com/license-manager/latest/userguide/create-license-configuration.html,"Enforce license limit = hard limit prevents a resource from deploying; otherwise soft limit notifies; counting types vCPUs, Cores, Sockets, Instances",2026-09-21,check-B5.1,
aws-license-manager-service,service,new,https://docs.aws.amazon.com/license-manager/latest/userguide/config-overview.html,Tenancy rule: Dedicated Hosts required if counting type is Cores or Sockets; licence affinity to host 1-180 days,2026-09-21,check-B5.1,
aws-license-manager-service,service,new,https://docs.aws.amazon.com/license-manager/latest/userguide/host-resource-groups.html,"Host resource group = collection of Dedicated Hosts managed as one entity; allocate, release and recover hosts automatically; instances need core- or socket-based self-managed licences associated with their AMI",2026-09-21,check-B5.1,
aws-polly-service,service,new,https://docs.aws.amazon.com/polly/latest/dg/what-is.html,"Generative, long-form, neural and standard TTS voices; multiple languages; pay for text synthesized; cache and replay at no additional cost",2026-09-21,,
aws-polly-service,service,new,https://docs.aws.amazon.com/polly/latest/dg/how-text-to-speech-works.html,"Plaintext or SSML input controlling pronunciation, volume, pitch, rate; output MP3, Ogg Vorbis, PCM (plus mu-law/A-law); not a translation service",2026-09-21,,
aws-polly-service,service,new,https://docs.aws.amazon.com/polly/latest/dg/limits.html,"SynthesizeSpeech up to 3000 billed characters (6000 total), up to 5 lexicons per request; StartSpeechSynthesisTask up to 100,000 billed characters (200,000 total); up to 100 lexicons per account",2026-09-21,check-B5.1,
aws-polly-service,service,new,https://docs.aws.amazon.com/polly/latest/dg/asynchronous.html,Asynchronous synthesis uploads output to a required S3 bucket and optionally notifies an SNS topic,2026-09-21,,
aws-polly-service,service,new,https://docs.aws.amazon.com/polly/latest/dg/speechmarks.html,"Speech marks = metadata on where sentences/words start and end, visemes; used for lip-sync and highlighting words; available for neural, long-form and standard engines",2026-09-21,check-B5.1,"A: speech marks now qualified as neural, long-form and standard engines only (generative not supported per this page)"
aws-streaming-kafka-compat-mcq-33,mcq,new,https://docs.aws.amazon.com/msk/latest/developerguide/serverless.html,"MSK Serverless runs Kafka without managing or scaling capacity; automatically provisions and scales capacity and partitions; throughput-based pricing; fully compatible with Apache Kafka clients; requires IAM access control, Kafka ACLs not supported",2026-09-21,check-B5.1,
aws-streaming-kafka-compat-mcq-33,mcq,new,https://docs.aws.amazon.com/msk/latest/developerguide/limits.html,"MSK Serverless quotas per cluster: 200 MBps max ingress, 400 MBps max egress, 5 MBps ingress and 10 MBps egress per partition, 2400 partitions (non-compacted), 8 MiB max message",2026-09-21,check-B5.1,
aws-streaming-kafka-compat-mcq-33,mcq,new,https://docs.aws.amazon.com/streams/latest/dev/introduction.html,Kinesis Data Streams applications use the Kinesis Client Library and its own API,2026-09-21,,
aws-streaming-kafka-compat-mcq-33,mcq,new,https://docs.aws.amazon.com/firehose/latest/dev/what-is-this-service.html,"Firehose is a managed delivery service to S3, Redshift, OpenSearch, Splunk, HTTP endpoints; producers send to it, no consumer applications",2026-09-21,,
aws-streaming-kafka-compat-mcq-33,mcq,new,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/welcome.html,Amazon MQ = managed broker for Apache ActiveMQ Classic and RabbitMQ using industry-standard messaging protocols,2026-09-21,check-B5.1,"WHY for Amazon MQ: protocol list changed from ""AMQP, MQTT, OpenWire and STOMP"" to the FAQ list ""JMS, AMQP, MQTT, STOMP and WebSocket"""
aws-streaming-kafka-compat-mcq-33,mcq,new,https://aws.amazon.com/amazon-mq/faqs/,"Amazon MQ supports JMS, NMS, AMQP 0.9.1, AMQP 1.0, STOMP, MQTTv3 and WebSocket; no Kafka protocol support mentioned",2026-09-21,check-B5.1,added source for the protocol list in the Amazon MQ WHY
